     816057.6530    4583928.8300         41.3449
     815902.4640    4585665.0800         41.3605
     815718.9880    4587373.7800         41.3760
     815511.8690    4589078.5200         41.3914
     815281.0870    4590773.3600         41.4067
     814979.3470    4592396.8700         41.4214
     814532.0880    4593934.4600         41.4354
     813730.1450    4595504.0400         41.4498
     814557.8520    4596952.0300         41.4625
     816002.3160    4598496.3000         41.4758
     763882.0820    4555850.7500         41.1111
     764638.4610    4556880.6600         41.1201
     765986.5770    4556332.2500         41.1147
     767395.4810    4556243.2800         41.1135
     759574.2310    4554101.8900         41.0968
     760142.6720    4555385.3000         41.1081
     761556.0320    4555390.0700         41.1077
     762490.2770    4556360.2500         41.1161
     758554.2090    4552682.9200         41.0843
     768875.3320    4556529.5000         41.1156
     770360.2330    4556851.7800         41.1180
     771844.7990    4557170.1200         41.1203
     773327.8870    4557492.2500         41.1227
     774800.2470    4557836.6100         41.1253
     776247.6270    4558239.8600         41.1285
     777656.1580    4558721.3300         41.1323
     779009.4310    4559264.7800         41.1367
     780437.1470    4559797.1800         41.1410
     781939.0100    4560331.3700         41.1453
     783232.0840    4560434.9200         41.1458
     783837.7600    4561254.6000         41.1530
     784417.4370    4561798.2300         41.1576
     789245.7890    4563358.8600         41.1700
     789889.6550    4563910.8100         41.1747
     790451.0970    4564559.9600         41.1803
     791423.1740    4564987.2400         41.1838
     792100.1490    4566045.7600         41.1931
     793031.3870    4566158.2700         41.1938
     794151.5380    4566537.5800         41.1968
     795284.4020    4567539.5100         41.2054
     796717.2970    4568215.8700         41.2109
     798064.0140    4568969.3500         41.2172
     799442.6280    4569703.6400         41.2233
     800846.8510    4570439.1900         41.2294
     802276.2370    4571171.3900         41.2355
     803725.0010    4571903.2500         41.2415
     805189.5660    4572635.5600         41.2475
     806667.5140    4573371.3500         41.2536
     808154.7740    4574108.0100         41.2596
     809646.2540    4574878.8000         41.2660
     811069.5930    4575771.4600         41.2735
     812515.9910    4576675.1300         41.2810
     813251.6390    4578227.1500         41.2947
     814090.4890    4579714.0700         41.3077
     814575.1710    4581342.6500         41.3222
     814633.5160    4582997.9100         41.3371
     814496.0550    4584706.2600         41.3525
     814332.8730    4586393.3000         41.3677
     814144.4240    4588067.5000         41.3828
     813915.8850    4589670.1100         41.3973
     813612.7320    4591134.6500         41.4106
     813284.1870    4592570.5500         41.4236
     812861.0290    4594130.7100         41.4378
     812039.1970    4595620.0300         41.4515
     812830.4500    4597056.2100         41.4641
     814217.4830    4598419.3700         41.4758
     763273.0110    4557433.2800         41.1255
     763979.7840    4558483.2300         41.1347
     765325.2300    4557974.1400         41.1297
     766692.6420    4557622.5000         41.1261
     768119.0310    4557721.0200         41.1265
     758085.9220    4554106.0600         41.0973
     758438.9270    4555458.7900         41.1093
     759556.5650    4556699.5700         41.1201
     761009.9570    4556652.1100         41.1192
     761865.6130    4557784.0500         41.1291
     756758.3280    4553464.0800         41.0919
     756880.9760    4552021.6300         41.0789
     769565.7910    4558024.0400         41.1288
     771007.6210    4558338.9100         41.1311
     772450.1550    4558649.8100         41.1334
     773887.8190    4558976.8900         41.1359
     775304.2230    4559335.0600         41.1386
     776693.7130    4559760.9300         41.1420
     778041.2710    4560237.8000         41.1458
     779376.8890    4560712.4600         41.1496
     780757.4800    4561060.3400         41.1523
     781840.1350    4561680.1900         41.1575
     782812.4270    4561493.4600         41.1555
     783555.6270    4562305.7600         41.1625
     784402.4630    4562771.7300         41.1664
     788582.0370    4564101.9400         41.1769
     789310.8400    4564847.8500         41.1833
     790214.5660    4565521.6000         41.1891
     791109.5120    4566119.9500         41.1941
     791315.1660    4567214.4600         41.2039
     792385.0270    4567526.9100         41.2063
     793708.4210    4567619.5400         41.2067
     794566.7030    4568781.5300         41.2168
     795889.9190    4569215.5600         41.2202
     797141.9180    4570000.4800         41.2268
     798479.6660    4570728.5200         41.2329
     799836.3450    4571470.4600         41.2391
     801228.7950    4572203.7200         41.2451
     802642.9850    4572937.1700         41.2512
     804076.6830    4573669.4300         41.2572
     805525.1620    4574401.9000         41.2633
     806988.4990    4575143.3200         41.2694
     808451.0570    4575875.7200         41.2754
     809904.8580    4576754.6800         41.2828
     811309.2640    4577875.3900         41.2923
     812220.1320    4579472.9300         41.3063
     813012.9520    4580808.2300         41.3180
     813068.1400    4582334.7900         41.3317
     813096.8470    4583969.2900         41.3464
     812929.8270    4585681.0400         41.3618
     812747.9890    4587295.1600         41.3764
     812516.5470    4588821.0400         41.3902
     812159.9900    4590048.6400         41.4014
     811920.6120    4591423.3200         41.4138
     811697.7660    4592966.7700         41.4278
     811110.2320    4594292.3100         41.4399
     810472.0990    4595504.0100         41.4511
     811022.0770    4597044.2400         41.4647
     812485.4080    4598628.7700         41.4784
     762620.3630    4558874.6100         41.1387
     763409.9420    4559914.4400         41.1478
     764734.3150    4559510.2800         41.1437
     766076.8440    4559094.0700         41.1395
     767436.0790    4558945.3200         41.1378
     768863.1400    4559162.8800         41.1393
     756837.6060    4555003.3800         41.1057
     756774.4310    4556391.1900         41.1182
     758215.2420    4556765.2300         41.1211
     759037.0610    4557952.6500         41.1316
     760440.1310    4557951.2600         41.1311
     761246.1100    4559103.1100         41.1412
     755308.5600    4552670.0500         41.0852
     755427.7670    4554354.2400         41.1003
     755393.7400    4551032.2200         41.0705
     770261.4950    4559489.5800         41.1417
     771668.4310    4559791.7300         41.1440
     773071.3160    4560103.7000         41.1463
     774466.3340    4560456.4900         41.1490
     775813.1960    4560803.8700         41.1517
     777151.1720    4561227.6800         41.1550
     778393.1800    4561664.2100         41.1585
     779637.3460    4561975.7400         41.1609
     780749.4750    4562326.1000         41.1637
     781659.5790    4562832.0900         41.1679
     782644.8280    4562791.7300         41.1672
     783645.2690    4563358.3600         41.1719
     784610.6030    4563745.6400         41.1751
     788184.5870    4564985.5900         41.1850
     789151.0370    4565906.7200         41.1929
     790241.0490    4566616.7200         41.1989
     790396.0980    4567734.9500         41.2089
     791278.9420    4568515.6300         41.2156
     792234.9030    4568822.2000         41.2180
     793248.5220    4568790.2000         41.2174
     793867.1700    4570101.9400         41.2289
     794984.0110    4570059.2400         41.2282
     796020.5670    4570912.3600         41.2354
     797429.3500    4571647.8100         41.2415
     798726.9280    4572425.9900         41.2481
     800094.3740    4573154.2100         41.2541
     801477.7760    4573895.5400         41.2602
     802883.7580    4574632.6800         41.2663
     804306.7770    4575368.8800         41.2724
     805743.8270    4576103.3400         41.2785
     807168.8930    4576873.0000         41.2849
     808558.1710    4577448.9700         41.2895
     809644.3940    4578478.0400         41.2984
     810680.4210    4579738.2300         41.3093
     811464.0790    4581355.4800         41.3235
     811600.4170    4583151.1000         41.3396
     811728.1280    4584732.8700         41.3538
     811201.6360    4586195.3300         41.3671
     811397.4940    4587850.0700         41.3819
     810643.8940    4588975.6900         41.3923
     810462.4730    4590403.0400         41.4052
     810577.8360    4591885.3500         41.4185
     809979.3100    4593034.4300         41.4291
     809235.7360    4594301.5200         41.4407
     809092.3280    4595988.7700         41.4560
     809589.4800    4597698.5700         41.4711
     810769.3050    4598553.8500         41.4784
     762076.0930    4560190.6100         41.1507
     763045.2970    4561210.5100         41.1596
     764351.3000    4560883.5100         41.1562
     765642.5420    4560499.3900         41.1523
     766986.6360    4560273.1300         41.1499
     768230.7110    4560205.3300         41.1488
     769458.4010    4560608.4800         41.1521
     755347.9850    4555757.8200         41.1130
     755029.2780    4556942.7000         41.1237
     756206.9060    4557649.9300         41.1297
     757614.6590    4557760.8900         41.1303
     758505.8880    4559107.8200         41.1421
     759872.7100    4559177.1100         41.1423
     760738.2030    4560324.8900         41.1524
     753838.6910    4551622.0100         41.0763
     754142.6860    4553528.6400         41.0933
     754059.6460    4555061.8200         41.1071
     754165.2530    4549717.7700         41.0590
     770826.7250    4560887.2500         41.1541
     772200.1090    4561191.4500         41.1564
     773579.9680    4561508.8900         41.1588
     775030.7680    4561965.7200         41.1624
     776351.9070    4562103.5700         41.1632
     777427.2460    4562669.3500         41.1679
     778602.9700    4562997.6700         41.1705
     779738.6770    4563277.6400         41.1726
     780831.4450    4563615.4900         41.1752
     781931.9090    4563910.8300         41.1775
     782929.7910    4564046.0900         41.1784
     783976.1330    4564379.8300         41.1810
     785040.4190    4564641.6600         41.1830
     788206.7900    4565963.7400         41.1938
     788520.1790    4566904.5400         41.2021
     789434.0720    4567022.1800         41.2028
     789617.3980    4567997.4700         41.2116
     790227.1500    4568840.2400         41.2189
     790760.5730    4569753.3000         41.2269
     791744.8030    4569881.2900         41.2277
     792779.0380    4570093.9100         41.2293
     793287.7030    4571432.7700         41.2411
     794581.2950    4571236.4400         41.2389
     795317.5900    4572260.5700         41.2478
     796528.0340    4572428.1100         41.2489
     797716.8850    4573503.9100         41.2581
     799180.4370    4574197.7300         41.2638
     800553.1490    4574964.1800         41.2702
     801936.5110    4575713.2600         41.2764
     803328.8250    4576455.4500         41.2826
     804745.8080    4577187.6700         41.2886
     806173.8880    4577922.1400         41.2947
     807758.1120    4578780.3900         41.3018
     809044.8920    4579834.3700         41.3108
     809686.1050    4581189.8200         41.3227
     810094.7340    4582717.4400         41.3363
     810321.8400    4584409.2300         41.3514
     809410.3140    4585559.8600         41.3621
     810047.6100    4587204.0500         41.3766
     809176.4550    4588189.1500         41.3858
     808842.2830    4589596.6200         41.3986
     809181.3680    4591303.1400         41.4138
     808410.8680    4592502.6600         41.4249
     807530.2070    4593639.0400         41.4354
     807716.8500    4595015.3500         41.4477
     761749.7690    4561403.7300         41.1617
     762804.8520    4562465.7400         41.1709
     764192.9970    4562114.3200         41.1673
     765507.0040    4561818.6800         41.1642
     766677.8630    4561446.9800         41.1605
     768076.3000    4561513.5100         41.1607
     769548.9600    4561851.1000         41.1632
     753767.4970    4556327.7400         41.1186
     753450.0240    4557498.6900         41.1292
     754653.7620    4558072.8400         41.1340
     755817.5500    4558748.0600         41.1397
     757182.5210    4558887.8400         41.1406
     757983.2560    4560266.8600         41.1527
     759391.1550    4560328.2900         41.1528
     760427.3530    4561459.1300         41.1627
     752590.4850    4550353.4700         41.0652
     752046.3300    4551781.1400         41.0782
     752959.9940    4552842.3100         41.0875
     752858.7560    4554251.8200         41.1002
     752587.2960    4555588.9000         41.1123
     752773.5980    4548582.0900         41.0492
     770896.9890    4562171.9200         41.1656
     772240.0470    4562464.6300         41.1678
     773591.1430    4562757.2400         41.1700
     774766.3210    4563152.7900         41.1732
     775635.0650    4563166.8100         41.1730
     776548.5320    4563403.8400         41.1748
     777551.4620    4564039.6800         41.1802
     778789.6790    4564301.8000         41.1821
     779964.9920    4564555.0300         41.1840
     781138.8570    4564815.6900         41.1859
     782281.3780    4565040.9300         41.1876
     783346.2890    4565119.8800         41.1879
     784469.4030    4565324.8800         41.1893
     785604.7210    4565463.1100         41.1902
     788782.8610    4567859.9900         41.2106
     789296.5930    4568865.6100         41.2195
     789671.7370    4569803.1500         41.2278
     790042.0010    4570685.9800         41.2356
     791100.9410    4570950.8600         41.2376
     792150.6310    4571241.2300         41.2398
     792497.5440    4572554.9500         41.2515
     793924.7560    4572474.2700         41.2502
     794619.5760    4573494.3000         41.2592
     796085.0480    4573654.7700         41.2601
     797026.1000    4574892.4000         41.2709
     798376.7900    4575370.2100         41.2747
     799706.5850    4576122.2600         41.2809
     801048.3930    4576896.4700         41.2874
     802378.0320    4577680.6300         41.2939
     803784.4130    4578374.5900         41.2996
     805238.5600    4579036.4600         41.3051
     806595.8600    4579622.0000         41.3098
     807802.2630    4580816.6900         41.3201
     808478.7550    4582360.6200         41.3337
     808798.1010    4583915.0800         41.3476
     807753.9100    4585132.3900         41.3589
     808449.9250    4586690.8800         41.3726
     807699.9300    4587984.1000         41.3845
     807046.0200    4589271.5100         41.3964
     807659.3250    4590779.6900         41.4097
     806801.3340    4592019.9700         41.4212
     806025.1840    4593194.8800         41.4320
     805955.5850    4594690.4800         41.4455
     761398.6760    4562536.8700         41.1720
     761876.8970    4563635.4100         41.1818
     763165.9540    4563566.4800         41.1807
     764279.4470    4563241.5700         41.1774
     765572.0620    4563002.7100         41.1749
     766972.0580    4562725.1500         41.1719
     768356.5490    4562730.6300         41.1715
     769553.9870    4563103.9600         41.1745
     752294.5320    4556818.4800         41.1235
     752089.5010    4558039.1300         41.1345
     753211.4700    4558664.9800         41.1398
     754369.4190    4559190.2300         41.1442
     755407.4260    4559735.6900         41.1487
     756607.9670    4559909.1600         41.1499
     756684.9450    4561050.5200         41.1602
     757765.4980    4561392.0200         41.1629
     759051.4110    4561480.4300         41.1633
     760127.0230    4562541.6700         41.1725
     751335.2150    4549226.0300         41.0555
     750907.2450    4550768.0300         41.0695
     750658.8730    4552343.7300         41.0837
     751718.0490    4553319.4300         41.0922
     751477.5760    4554746.1600         41.1051
     751197.8100    4556043.7200         41.1169
     751518.0680    4547296.3700         41.0381
     770977.7180    4563486.0900         41.1774
     772432.6080    4563731.6100         41.1791
     773734.0100    4563998.7100         41.1811
     774976.5400    4564066.0800         41.1813
     775715.2560    4564676.9900         41.1865
     776560.5810    4564317.3300         41.1830
     776753.0070    4565501.0100         41.1936
     777942.8240    4565412.7800         41.1924
     779148.8270    4565562.0200         41.1933
     780375.8230    4565759.1600         41.1947
     781600.6640    4565958.5500         41.1960
     782791.7890    4566105.2600         41.1969
     783893.1330    4566106.6600         41.1966
     785047.5750    4566216.8400         41.1972
     786184.2150    4566274.9100         41.1973
     788523.8360    4568763.9400         41.2188
     788696.0920    4569669.0800         41.2269
     788796.6350    4570632.5100         41.2355
     789246.3110    4571430.7700         41.2426
     790225.2720    4571825.1000         41.2457
